time	V(vout)
1.263650974886107e-02	-2.768186e+00
1.264099414473292e-02	-3.371100e+00
1.264378776591541e-02	-3.408715e+00
1.264778746666518e-02	-3.026172e+00
1.265138937976331e-02	-2.306716e+00
1.265643531585408e-02	-9.298345e-01
1.266044568459353e-02	2.767580e-01
1.266464118570202e-02	1.418056e+00
1.266844663375766e-02	2.199737e+00
1.267293110489094e-02	2.678863e+00
1.267572475767041e-02	2.708756e+00
1.267972448307242e-02	2.404765e+00
1.268332639047639e-02	1.833045e+00
1.268837231970872e-02	7.388988e-01
1.269238268724463e-02	-2.199271e-01
1.269657818733326e-02	-1.126867e+00
1.270038363558589e-02	-1.748034e+00
1.270486810812455e-02	-2.128775e+00
1.270766176147550e-02	-2.152530e+00
1.271166148731810e-02	-1.910961e+00
1.271526339462244e-02	-1.456640e+00
1.272030932371824e-02	-5.871704e-01
1.272431969125180e-02	1.747664e-01
1.272851519133648e-02	8.954714e-01
1.273232063961523e-02	1.389086e+00
1.273680511214476e-02	1.691644e+00
1.273959876547213e-02	1.710521e+00
1.274359849129466e-02	1.518557e+00
1.274720039860767e-02	1.157528e+00
1.275224632771146e-02	4.665985e-01
1.275625669527373e-02	-1.388792e-01
1.276045219538391e-02	-7.115918e-01
1.276425764369111e-02	-1.103846e+00
1.276874211620254e-02	-1.344275e+00
1.277153576950940e-02	-1.359276e+00
1.277553549531398e-02	-1.206730e+00
1.277913740263096e-02	-9.198365e-01
1.278418333172409e-02	-3.707854e-01
1.278819369931932e-02	1.103612e-01
1.279238919945576e-02	5.654708e-01
1.279619464779910e-02	8.771777e-01
1.280067912025856e-02	1.068236e+00
1.280347277351283e-02	1.080157e+00
1.280747249927393e-02	9.589356e-01
1.281107440660723e-02	7.309537e-01
1.281612033571645e-02	2.946468e-01
1.282013070335777e-02	-8.769920e-02
1.282432620353517e-02	-4.493548e-01
1.282813165192348e-02	-6.970546e-01
1.283261612435370e-02	-8.488805e-01
1.283540977757528e-02	-8.583532e-01
1.283940950330777e-02	-7.620240e-01
1.284301141064740e-02	-5.808568e-01
1.284805733973979e-02	-2.341429e-01
1.285206770743333e-02	6.969072e-02
1.285626320765231e-02	3.570825e-01
1.286006865609785e-02	5.539187e-01
1.286455312844578e-02	6.745681e-01
1.286734678158406e-02	6.820956e-01
1.287134650724769e-02	6.055470e-01
1.287494841461316e-02	4.615814e-01
1.287999434373104e-02	1.860631e-01
1.288400471149756e-02	-5.538015e-02
1.288820021178141e-02	-2.837578e-01
1.289200566029815e-02	-4.401748e-01
1.289649013259978e-02	-5.360496e-01
1.289928378568631e-02	-5.420314e-01
1.290328351130463e-02	-4.812016e-01
1.290688541868012e-02	-3.667985e-01
1.291193134777136e-02	-1.478562e-01
1.291594171562055e-02	4.400818e-02
1.292013721597025e-02	2.254899e-01
1.292394266457763e-02	3.497876e-01
1.292842713674893e-02	4.259751e-01
1.293122078970355e-02	4.307286e-01
1.293522051521283e-02	3.823898e-01
1.293882242262926e-02	2.914786e-01
1.294386835176085e-02	1.174948e-01
1.294787871972562e-02	-3.497138e-02
1.295207422017805e-02	-1.791869e-01
1.295587966889817e-02	-2.779609e-01
1.296036414099616e-02	-3.385037e-01
1.296315779386881e-02	-3.422811e-01
1.296715751930634e-02	-3.038684e-01
1.297075942673863e-02	-2.316253e-01
1.297580535582804e-02	-9.336795e-02
1.297981572392373e-02	2.779022e-02
1.298401122448043e-02	1.423920e-01
1.298781667334410e-02	2.208833e-01
1.299230114523570e-02	2.689940e-01
1.299509479789945e-02	2.719957e-01
1.299909452316432e-02	2.414709e-01
1.300269643066142e-02	1.840624e-01
1.300774235981474e-02	7.419541e-02
1.301175272809346e-02	-2.208367e-02
1.301594822881283e-02	-1.131527e-01
1.301975367785504e-02	-1.755263e-01
1.302423814963054e-02	-2.137577e-01
1.302703180216450e-02	-2.161431e-01
1.303103152731575e-02	-1.918863e-01
1.303463343483798e-02	-1.462663e-01
1.303967936392448e-02	-5.895983e-02
1.304368973241053e-02	1.754893e-02
1.304788523329504e-02	8.991746e-02
1.305169068256455e-02	1.394830e-01
1.305617515401322e-02	1.698639e-01
1.305896880621638e-02	1.717594e-01
1.306296853109419e-02	1.524836e-01
1.306657043871906e-02	1.162314e-01
1.307161636790676e-02	4.685279e-02
1.307562673668265e-02	-1.394537e-02
1.307982223782477e-02	-7.145346e-02
1.308362768737702e-02	-1.108410e-01
1.308811215864184e-02	-1.349834e-01
1.309090581063944e-02	-1.364897e-01
1.309490553533734e-02	-1.211720e-01
1.309850744300199e-02	-9.236401e-02
1.310355337208389e-02	-3.723186e-02
1.310756374118810e-02	1.108178e-02
1.311175924259173e-02	5.678093e-02
1.311556469250393e-02	8.808052e-02
1.312004916325119e-02	1.072654e-01
1.312284281472494e-02	1.084623e-01
1.312684253898981e-02	9.629009e-02
1.313044444681701e-02	7.339762e-02
1.313549037605918e-02	2.958652e-02
1.313950074562238e-02	-8.806205e-03
1.314369624743395e-02	-4.512132e-02
1.314750169779389e-02	-6.999373e-02
1.315198616825000e-02	-8.523908e-02
1.315477981939825e-02	-8.619025e-02
1.315877954337821e-02	-7.651751e-02
1.316238145126841e-02	-5.832586e-02
1.316742738034302e-02	-2.351111e-02
1.317143775042614e-02	6.997911e-03
1.317563325265184e-02	3.585594e-02
1.317943870358178e-02	5.562095e-02
1.318392317321830e-02	6.773575e-02
1.318671682353699e-02	6.849161e-02
1.319071654683122e-02	6.080510e-02
1.319431845497882e-02	4.634901e-02
1.319936438430724e-02	1.868324e-02
1.320337475511720e-02	-5.560936e-03
1.320757025798891e-02	-2.849315e-02
1.321137570962790e-02	-4.419953e-02
1.321586017880334e-02	-5.382663e-02
1.321865382860657e-02	-5.442727e-02
1.322265355144962e-02	-4.831914e-02
1.322625545969698e-02	-3.683152e-02
1.323130138876007e-02	-1.484675e-02
1.323531176039338e-02	4.419038e-03
1.323950726392088e-02	2.264226e-02
1.324331271646253e-02	3.512343e-02
1.324779718434008e-02	4.277366e-02
1.325059083282962e-02	4.325097e-02
1.325459055458676e-02	3.839710e-02
1.325819246324174e-02	2.926839e-02
1.326323839270675e-02	1.179806e-02
1.326724876549108e-02	-3.511619e-03
1.327144427004160e-02	-1.799282e-02
1.327524972370608e-02	-2.791106e-02
1.327973419085348e-02	-3.399035e-02
1.328252783852674e-02	-3.436964e-02
1.328652755956940e-02	-3.051249e-02
1.329012946838237e-02	-2.325830e-02
1.329517539742719e-02	-9.375400e-03
1.329918577151536e-02	2.790535e-03
1.330338127710439e-02	1.429811e-02
1.330718673219830e-02	2.217970e-02
1.331167119729038e-02	2.701064e-02
1.331446484288331e-02	2.731205e-02
1.331846456220634e-02	2.424694e-02
1.332206647166480e-02	1.848235e-02
1.332711240134611e-02	7.450219e-03
1.333112277725701e-02	-2.217520e-03
1.333531828446606e-02	-1.136208e-02
1.333912374133807e-02	-1.762524e-02
1.334360820527390e-02	-2.146417e-02
1.334640184957419e-02	-2.170368e-02
1.335040156776576e-02	-1.926798e-02
1.335400347747442e-02	-1.468711e-02
1.335904940649033e-02	-5.920359e-03
1.336305978446597e-02	1.762171e-03
1.336725529331959e-02	9.028957e-03
1.337106075245522e-02	1.400601e-02
1.337554521313629e-02	1.705664e-02
1.337833885414218e-02	1.724696e-02
1.338233856961058e-02	1.531142e-02
1.338594048034143e-02	1.167120e-02
1.339098641036527e-02	4.704650e-03
1.339499679122736e-02	-1.400324e-03
1.339919230264643e-02	-7.174922e-03
1.340299776459784e-02	-1.112997e-02
1.340748222344788e-02	-1.355416e-02
1.341027586240677e-02	-1.370540e-02
1.341427557608340e-02	-1.216731e-02
1.341787748721046e-02	-9.274591e-03
1.342292341618059e-02	-3.738577e-03
1.342693380031237e-02	1.112782e-03
1.343112931433576e-02	5.701603e-03
1.343493477987179e-02	8.844504e-03
1.343941923356764e-02	1.077090e-02
1.344221286730957e-02	1.089108e-02
1.344621257667382e-02	9.668828e-03
1.344981448941960e-02	7.370112e-03
1.345486041998589e-02	2.970883e-03
1.345887080868861e-02	-8.842825e-04
1.346306632677460e-02	-4.530819e-03
1.346687179676966e-02	-7.028345e-03
1.347135624756592e-02	-8.559161e-03
1.347414987806626e-02	-8.654664e-03
1.347814958459310e-02	-7.683391e-03
1.348175149796631e-02	-5.856702e-03
1.348679742686395e-02	-2.360828e-03
1.349080782074451e-02	7.027064e-04
1.349500334295463e-02	3.600451e-03
1.349880881862625e-02	5.585125e-03
1.350329326126043e-02	6.801591e-03
1.350608688349925e-02	6.877482e-03
1.351008658319706e-02	6.105655e-03
1.351368849913365e-02	4.654065e-03
1.351873443055899e-02	1.876047e-03
1.352274483167799e-02	-5.584135e-04
1.352694036032159e-02	-2.861126e-03
1.353074584305444e-02	-4.438260e-03
1.353523028109689e-02	-5.404927e-03
1.353802389820240e-02	-5.465232e-03
1.354202359340692e-02	-4.851894e-03
1.354562551033710e-02	-3.698379e-03
1.355067143912001e-02	-1.490810e-03
1.355468184843852e-02	4.437527e-04
1.355887738361303e-02	2.273619e-03
1.356268287533516e-02	3.526898e-03
1.356716730045229e-02	4.295059e-03
1.356996090447498e-02	4.342980e-03
1.357396058886510e-02	3.855590e-03
1.357756250985461e-02	2.938941e-03
1.358260844264041e-02	1.184682e-03
1.358661886342160e-02	-3.526344e-04
1.359081440878404e-02	-1.806751e-03
1.359461991168821e-02	-2.802677e-03
1.359910432953401e-02	-3.413096e-03
1.360189792542769e-02	-3.451175e-03
1.360589760270228e-02	-3.063866e-03
1.360949952526524e-02	-2.335444e-03
1.361454545386657e-02	-9.414125e-04
1.361855588763231e-02	2.802291e-04
1.362275144333693e-02	1.435753e-03
1.362655696047635e-02	2.227172e-03
1.363104135785387e-02	2.712239e-03
1.363383493302978e-02	2.742497e-03
1.363783459317877e-02	2.434722e-03
1.364143652217000e-02	1.855877e-03
1.364648245711045e-02	7.480998e-04
1.365049290902824e-02	-2.226893e-04
1.365468848086626e-02	-1.140936e-03
1.365849401571329e-02	-1.769842e-03
1.366297840157619e-02	-2.155299e-03
1.366577196387920e-02	-2.179342e-03
1.366977161276013e-02	-1.934765e-03
1.367337354424306e-02	-1.474781e-03
1.367841947255716e-02	-5.944798e-04
1.368242994503690e-02	1.769674e-04
1.368662553325250e-02	9.066592e-04
1.369043109064211e-02	1.406423e-03
1.369491544409195e-02	1.712723e-03
1.369770897358660e-02	1.731827e-03
1.370170859534744e-02	1.537475e-03
1.370531053701005e-02	1.171945e-03
1.371035647536315e-02	4.724076e-04
1.371436697658803e-02	-1.406318e-04
1.371856259035209e-02	-7.204883e-04
1.372236817578300e-02	-1.117629e-03
1.372685251099880e-02	-1.361027e-03
1.372964602010831e-02	-1.376206e-03
1.373364562402520e-02	-1.221762e-03
1.373724756963363e-02	-9.312907e-04
1.374229349749363e-02	-3.753994e-04
1.374630403127965e-02	1.117599e-04
1.375049967097861e-02	5.725478e-04
1.375430529210726e-02	8.881381e-04
1.375878957599473e-02	1.081550e-03
1.376158303314938e-02	1.093611e-03
1.376558259411870e-02	9.708826e-04
1.376918455584745e-02	7.400576e-04
1.377423049960624e-02	2.983140e-04
1.377824107891217e-02	-8.881431e-05
1.378243675906891e-02	-4.549846e-04
1.378624242460275e-02	-7.057706e-04
1.379072667961597e-02	-8.594613e-04
1.379352010448954e-02	-8.690439e-04
1.379751963720138e-02	-7.715161e-04
1.380112160517870e-02	-5.880885e-04
1.380616753232150e-02	-2.370548e-04
1.381017816318957e-02	7.058282e-05
1.381437388441543e-02	3.615638e-04
1.381817960647883e-02	5.608523e-04
1.382266378021057e-02	6.829776e-04
1.382545712280911e-02	6.905912e-04
1.382945658750835e-02	6.130920e-04
1.383305858101336e-02	4.673298e-04
1.383810453333618e-02	1.883776e-04
1.384211523628773e-02	-5.609267e-05
1.384631102158098e-02	-2.873249e-04
1.385011681396228e-02	-4.456910e-04
1.385460094197146e-02	-5.427336e-04
1.385739423345147e-02	-5.487818e-04
1.386139365340242e-02	-4.871956e-04
1.386499565680265e-02	-3.713637e-04
1.387004158281445e-02	-1.496932e-04
1.387405236741606e-02	4.458037e-05
1.387824821774324e-02	2.283319e-04
1.388205409964170e-02	3.541785e-04
1.388653809893801e-02	4.312880e-04
1.388933126012837e-02	4.360930e-04
1.389333057237192e-02	3.871550e-04
1.389693261619690e-02	2.951081e-04
1.390197858209079e-02	1.189552e-04
1.390598948083970e-02	-3.542967e-05
1.391018543262065e-02	-1.814514e-04
1.391399142586971e-02	-2.814564e-04
1.391847535276618e-02	-3.427269e-04
1.392126843300929e-02	-3.465432e-04
1.392526767438971e-02	-3.076534e-04
1.392886973388478e-02	-2.345067e-04
1.393391565811751e-02	-9.452627e-05
1.393792668615876e-02	2.816039e-05
1.394212274092011e-02	1.441989e-04
1.394592887592168e-02	2.236685e-04
1.395041259899861e-02	2.723515e-04
1.395320547291662e-02	2.753829e-04
1.395720454372411e-02	2.444806e-04
1.396080666723389e-02	1.863539e-04
1.396585265464177e-02	7.511648e-05
1.396986386343740e-02	-2.238143e-05
1.397406007885340e-02	-1.145945e-04
1.397786639017861e-02	-1.777458e-04
1.398234999861856e-02	-2.164270e-04
1.398514274435805e-02	-2.188339e-04
1.398914170294672e-02	-1.942764e-04
1.399274385127185e-02	-1.480845e-04
1.399778977271724e-02	-5.968954e-05
1.400180118623946e-02	1.779152e-05
1.400599756471774e-02	9.107072e-05
1.400980410050617e-02	1.412542e-04
1.401428738620128e-02	1.719865e-04
1.401707980520657e-02	1.738979e-04
1.402107849365572e-02	1.543849e-04
1.402468074335024e-02	1.176779e-04
1.402972676488516e-02	4.743326e-05
1.403373846462830e-02	-1.414174e-05
1.403793509750167e-02	-7.237591e-05
1.404174191248971e-02	-1.122548e-04
1.404622501668339e-02	-1.366714e-04
1.404901723272798e-02	-1.381883e-04
1.405301574346658e-02	-1.226813e-04
1.405661803245936e-02	-9.351071e-05
1.406166394956595e-02	-3.769090e-05
1.406567597346378e-02	1.124381e-05
1.406987286452013e-02	5.752143e-05
1.407368003492976e-02	8.921140e-05
1.407816262808160e-02	1.086082e-04
1.408095432671277e-02	1.098124e-04
1.408495240960542e-02	9.749141e-05
1.408855485911677e-02	7.431056e-05
1.409360093483983e-02	2.995191e-05
1.409761341194502e-02	-8.938561e-06
1.410181070581950e-02	-4.571576e-05
1.410561831830548e-02	-7.089866e-05
1.411010062412456e-02	-8.630745e-05
1.411289200140263e-02	-8.726235e-05
1.411688980286924e-02	-7.747053e-05
1.412049231461534e-02	-5.904857e-05
1.412553822503972e-02	-2.379924e-05
1.412955121535289e-02	7.109067e-06
1.413374891798169e-02	3.633577e-05
1.413755709322011e-02	5.634748e-05
1.414203858989151e-02	6.858617e-05
1.414482914779629e-02	6.934375e-05
1.414882627158948e-02	6.156440e-05
1.415242903750899e-02	4.692501e-05
1.415747519940754e-02	1.891282e-05
1.416148890729327e-02	-5.652862e-06
1.416568724772328e-02	-2.888045e-05
1.416949612287672e-02	-4.478314e-05
1.417397716475829e-02	-5.450370e-05
1.417676721390444e-02	-5.510371e-05
1.418076389201991e-02	-4.892091e-05
1.418436675649983e-02	-3.728647e-05
1.418941265681580e-02	-1.502696e-05
1.419342717711284e-02	4.498064e-06
1.419762616458851e-02	2.295749e-05
1.420143593068789e-02	3.559462e-05
1.420591569154208e-02	4.331312e-05
1.420870444312768e-02	4.378870e-05
1.421270004773097e-02	3.887728e-05
1.421630331466186e-02	2.963163e-05
1.422134961394041e-02	1.194187e-05
1.422536527027471e-02	-3.578009e-06
1.422956526752378e-02	-1.824931e-05
1.423337614162086e-02	-2.829174e-05
1.423785518284246e-02	-3.442032e-05
1.424064312909415e-02	-3.479623e-05
1.424463802788960e-02	-3.089245e-05
1.424824145091480e-02	-2.354419e-05
1.425328733641191e-02	-9.487451e-06
1.425730427852437e-02	2.849267e-06
1.426150529979553e-02	1.450938e-05
1.426531758422901e-02	2.248962e-05
1.426979459765136e-02	2.735374e-05
1.427258048906968e-02	2.765123e-05
1.427657368696670e-02	2.455086e-05
1.428017774716940e-02	1.871125e-05
1.428522426629643e-02	7.539875e-06
1.428924300667122e-02	-2.267779e-06
1.429344562640794e-02	-1.153596e-05
1.429725966450489e-02	-1.787776e-05
1.430173553974223e-02	-2.173809e-05
1.430452015666671e-02	-2.197249e-05
1.430851223675798e-02	-1.950787e-05
1.431211654418627e-02	-1.486624e-05
1.431716240920292e-02	-5.989378e-06
1.432118318385506e-02	1.808079e-06
1.432538742364351e-02	9.174566e-06
1.432920369374556e-02	1.421408e-05
1.433367635982543e-02	1.727572e-05
1.433645772264506e-02	1.746077e-05
1.434044710695506e-02	1.550404e-05
1.434405242305546e-02	1.181527e-05
1.434909929610431e-02	4.760113e-06
1.435312291659124e-02	-1.440386e-06
1.435732968620271e-02	-7.296607e-06
1.436114873101473e-02	-1.130153e-05
1.436561959821047e-02	-1.372953e-05
1.436839894480555e-02	-1.387458e-05
1.437238655872406e-02	-1.231877e-05
1.437599226641246e-02	-9.386315e-06
1.438103810650805e-02	-3.780424e-06
1.438506494379692e-02	1.150579e-06
1.438927427497049e-02	5.805725e-06
1.439309685089636e-02	8.988209e-06
1.439756264116987e-02	1.091166e-05
1.440033683431158e-02	1.102572e-05
1.440432017353022e-02	9.791182e-06
1.440792747762519e-02	7.460632e-06
1.441297492568187e-02	3.004761e-06
1.441700626496238e-02	-9.178878e-07
1.442121959865830e-02	-4.619520e-06
1.442504656266250e-02	-7.148733e-06
1.442950951302590e-02	-8.672280e-06
1.443228051837698e-02	-8.760924e-06
1.443626105338847e-02	-7.779014e-06
1.443986897778072e-02	-5.925879e-06
1.444491479733708e-02	-2.385525e-06
1.444895121911672e-02	7.353608e-07
1.445316859949656e-02	3.678337e-06
1.445700114669818e-02	5.688122e-06
1.446145606978430e-02	6.892877e-06
1.446421891325704e-02	6.962127e-06
1.446819266452377e-02	6.183653e-06
1.447180311456904e-02	4.710796e-06
1.447685150992927e-02	1.896305e-06
1.448089504959007e-02	-5.879149e-07
1.448511875931415e-02	-2.928952e-06
1.448895824067148e-02	-4.526253e-06
1.449340868823797e-02	-5.478707e-06
1.449616649607253e-02	-5.531763e-06
1.450013580497823e-02	-4.912277e-06
1.450374723766383e-02	-3.740716e-06
1.450879307250768e-02	-1.504687e-06
1.451284463201092e-02	4.731267e-07
1.451707472583292e-02	2.334880e-06
1.452092302721734e-02	3.604089e-06
1.452536079334010e-02	4.355065e-06
1.452810567301294e-02	4.396059e-06
1.453206420278584e-02	3.905605e-06
1.453567962863596e-02	2.974379e-06
1.454072961728603e-02	1.196357e-06
1.454479242077232e-02	-3.795016e-07
1.454903251592373e-02	-1.861323e-06
1.455289176149999e-02	-2.870090e-06
1.455732249359842e-02	-3.461990e-06
1.456005942938341e-02	-3.492617e-06
1.456401091991858e-02	-3.102025e-06
1.456762790228052e-02	-2.360877e-06
1.457267388264977e-02	-9.484741e-07
1.457674931543166e-02	3.074797e-07
1.458099946100216e-02	1.486425e-06
1.458487262077824e-02	2.287911e-06
1.458928334386912e-02	2.752438e-06
1.459199979593574e-02	2.775646e-06
1.459593412362372e-02	2.467113e-06
1.459955741172510e-02	1.877939e-06
1.460461016130586e-02	7.543842e-07
1.460870333343635e-02	-2.478258e-07
1.461296926570818e-02	-1.187027e-06
1.461685966595307e-02	-1.824066e-06
1.462125937949250e-02	-2.188406e-06
1.462397443259068e-02	-2.204689e-06
1.462788814968876e-02	-1.958751e-06
1.463152133442797e-02	-1.488197e-06
1.463657044994709e-02	-5.950208e-07
1.464068396172325e-02	2.050948e-07
1.464496455395495e-02	9.522075e-07
1.464887664699458e-02	1.457620e-06
1.465323833412050e-02	1.740452e-06
1.465597663698493e-02	1.751060e-06
1.465981110051376e-02	1.557901e-06
1.466349512016954e-02	1.178458e-06
1.466856945300015e-02	4.638819e-07
1.467271355026037e-02	-1.762517e-07
1.467701295917528e-02	-7.696708e-07
1.468095096934364e-02	-1.168684e-06
1.468526069666519e-02	-1.384652e-06
1.468801587524402e-02	-1.389692e-06
1.469177499861735e-02	-1.236140e-06
1.469550455774143e-02	-9.293187e-07
1.470058442078959e-02	-3.591118e-07
1.470476211450732e-02	1.532709e-07
1.470908064113496e-02	6.241408e-07
1.471305184613942e-02	9.388124e-07
1.471727937725899e-02	1.101892e-06
1.472007459506385e-02	1.102938e-06
1.472369050349352e-02	9.835999e-07
1.472752016512067e-02	7.326979e-07
1.473314419882991e-02	2.277907e-07
1.473749036467631e-02	-1.925591e-07
1.474191776634287e-02	-5.594406e-07
1.474602191915403e-02	-7.901254e-07
1.474979009525737e-02	-8.812987e-07
1.475273287638109e-02	-8.666211e-07
1.475572805696376e-02	-7.785642e-07
1.476007523455065e-02	-5.451291e-07
1.476532667922308e-02	-1.629826e-07
1.476961396691545e-02	1.658894e-07
1.477398549251735e-02	4.514709e-07
1.477817118381940e-02	6.344239e-07
1.478185559890868e-02	7.013803e-07
1.478485557896851e-02	6.865969e-07
1.478765496484944e-02	6.197913e-07
1.479221358597827e-02	4.240905e-07
1.479735138953621e-02	1.252428e-07
1.480166594271535e-02	-1.373985e-07
1.480606277767995e-02	-3.640728e-07
1.481028692659234e-02	-5.078992e-07
1.481392741437716e-02	-5.577160e-07
1.481693877374048e-02	-5.439164e-07
1.481967428631946e-02	-4.907029e-07
1.482430067523555e-02	-3.313393e-07
1.482940409941483e-02	-9.443310e-08
1.483378525964863e-02	1.169601e-07
1.483824028478992e-02	2.972080e-07
1.484252177199040e-02	4.089703e-07
1.484601315356750e-02	4.439036e-07
1.484909141804430e-02	4.305867e-07
1.485195473777118e-02	3.835509e-07
1.485671079827952e-02	2.484844e-07
1.486192880843354e-02	5.348451e-08
1.486642552175540e-02	-1.167290e-07
1.487096589131204e-02	-2.556224e-07
1.487545312461797e-02	-3.366791e-07
1.487856871578425e-02	-3.532185e-07
1.488177331513078e-02	-3.353503e-07
1.488491863921945e-02	-2.866353e-07
1.488992740314509e-02	-1.628259e-07
1.489480468116278e-02	-1.422056e-08
1.489977160111366e-02	1.298379e-07
1.490429082477833e-02	2.279738e-07
1.490932202999180e-02	2.791905e-07
1.491231552348780e-02	2.770223e-07
1.491569000817870e-02	2.464717e-07
1.491975905442274e-02	1.771934e-07
1.492526246417513e-02	5.064342e-08
1.493035264961415e-02	-7.148027e-08
1.493521268079067e-02	-1.649413e-07
1.493982964862493e-02	-2.152007e-07
1.494285256483088e-02	-2.234792e-07
1.494611960606661e-02	-2.101348e-07
1.494937175328687e-02	-1.762545e-07
1.495448400000557e-02	-9.373013e-08
1.496007922947602e-02	1.417321e-08
1.496522569040953e-02	1.037551e-07
1.497014676118919e-02	1.605740e-07
1.497423070895286e-02	1.780746e-07
1.497745236941411e-02	1.714261e-07
1.498055479415804e-02	1.492579e-07
1.498533302126080e-02	9.230400e-08
1.499076941446120e-02	9.977734e-09
1.499623860838569e-02	-6.933769e-08
1.500136234484260e-02	-1.218351e-07
1.500643622611674e-02	-1.416514e-07
1.500970663642236e-02	-1.357180e-07
1.501283318725892e-02	-1.173280e-07
1.501745975186951e-02	-7.293685e-08
1.502292695563799e-02	-6.965630e-09
1.502859963159604e-02	5.804132e-08
1.503396908359328e-02	1.000228e-07
1.503825263024223e-02	1.129219e-07
1.504145721560014e-02	1.093498e-07
1.504450049589889e-02	9.617486e-08
1.504922245255258e-02	6.129788e-08
1.505460233628444e-02	9.924289e-09
1.506069354543208e-02	-4.580749e-08
1.506631560232315e-02	-8.035389e-08
1.507053261779438e-02	-8.980420e-08
1.507360736502411e-02	-8.683911e-08
1.507638172071124e-02	-7.748006e-08
1.508099108260966e-02	-5.106353e-08
1.508615604548365e-02	-1.209832e-08
1.509205145903423e-02	3.184775e-08
1.509800140240807e-02	6.279740e-08
1.510214958605755e-02	7.154880e-08
1.510525734634349e-02	7.019580e-08
1.510806494507551e-02	6.343049e-08
1.511271310134070e-02	4.308589e-08
1.511787917572864e-02	1.239077e-08
1.512415825801558e-02	-2.492849e-08
1.513049985895578e-02	-5.071060e-08
1.513461130640290e-02	-5.693052e-08
1.513755858067370e-02	-5.556399e-08
1.514059550989843e-02	-4.937861e-08
1.514484920542996e-02	-3.420530e-08
1.515013889097378e-02	-9.162380e-09
1.515703077078924e-02	2.289335e-08
1.516384948018773e-02	4.277054e-08
1.516705952657811e-02	4.572727e-08
1.517028294763028e-02	4.405775e-08
1.517343925915115e-02	3.827866e-08
1.517845931757231e-02	2.280529e-08
1.518393619784689e-02	1.457427e-09
1.519188313516959e-02	-2.542651e-08
1.519772870375092e-02	-3.553366e-08
1.520059804874900e-02	-3.621275e-08
1.520380539498784e-02	-3.356092e-08
1.520699432711897e-02	-2.776907e-08
1.521213830777293e-02	-1.388574e-08
1.521772007254858e-02	3.687306e-09
1.522631701563396e-02	2.440081e-08
1.523049291767043e-02	2.886673e-08
1.523360803749937e-02	2.897139e-08
1.523662717045405e-02	2.651437e-08
1.524104142804340e-02	1.919279e-08
1.524627706972551e-02	6.885939e-09
1.525321266356661e-02	-9.858167e-09
1.525965551997684e-02	-2.054181e-08
1.526321952162016e-02	-2.295117e-08
1.526579125629029e-02	-2.287951e-08
1.526917169421836e-02	-2.059338e-08
1.527257647654629e-02	-1.613214e-08
1.527794143069541e-02	-6.348921e-09
1.528374323198247e-02	5.193561e-09
1.529008065572536e-02	1.492838e-08
1.529339444229831e-02	1.777351e-08
1.529609773353291e-02	1.863293e-08
1.529965409044688e-02	1.775370e-08
1.530323917605221e-02	1.478301e-08
1.530867485736784e-02	7.499255e-09
1.531449950339819e-02	-1.785567e-09
1.532328447258921e-02	-1.238792e-08
1.532727601340550e-02	-1.447794e-08
1.532989922602072e-02	-1.459293e-08
1.533286277989586e-02	-1.354931e-08
1.533562018405754e-02	-1.157740e-08
1.534052300700922e-02	-6.380870e-09
1.534570930128579e-02	2.458958e-10
1.535375924587066e-02	8.851049e-09
1.535710202676113e-02	1.101341e-08
1.535981329689110e-02	1.184729e-08
1.536324915281997e-02	1.167474e-08
1.536671159409925e-02	1.020445e-08
1.537200871244520e-02	6.065022e-09
1.537766822382799e-02	3.676775e-10
1.538581566327006e-02	-6.674189e-09
1.538990616751311e-02	-8.726875e-09
1.539332053373501e-02	-9.292847e-09
1.539602966029864e-02	-8.973752e-09
1.539935816162098e-02	-7.732483e-09
1.540270845878671e-02	-5.707077e-09
1.540799219407934e-02	-1.618086e-09
1.541386547035447e-02	3.032970e-09
1.541815968420066e-02	5.733147e-09
1.542130249512166e-02	7.020533e-09
1.542420029549617e-02	7.582331e-09
1.542758320345857e-02	7.453580e-09
1.543168723235406e-02	6.259683e-09
1.543703652067333e-02	3.451178e-09
1.544331276866500e-02	-5.714602e-10
1.545176836655996e-02	-4.803900e-09
1.545572339909460e-02	-5.735458e-09
1.545906723557093e-02	-5.810034e-09
1.546180642489456e-02	-5.392335e-09
1.546513195991852e-02	-4.381785e-09
1.546848343024931e-02	-2.932248e-09
1.547378738558034e-02	-2.252765e-10
1.547986941197004e-02	2.695387e-09
1.548302969423792e-02	3.853944e-09
1.548576949617687e-02	4.532445e-09
1.548922649698985e-02	4.895842e-09
1.549269999975094e-02	4.700479e-09
1.549794674877844e-02	3.490833e-09
1.550347781614084e-02	1.422149e-09
1.551098821537783e-02	-1.532000e-09
1.551823163959411e-02	-3.387018e-09
1.552248731518363e-02	-3.676273e-09
1.552580677879810e-02	-3.438091e-09
1.552860257585205e-02	-2.951146e-09
1.553239652225853e-02	-1.968694e-09
1.553594292144344e-02	-8.352702e-10
1.554147262607734e-02	9.712817e-10
1.554611185300804e-02	2.231256e-09
1.554975602730317e-02	2.884046e-09
1.555455826883068e-02	3.165630e-09
1.555898895709235e-02	2.838309e-09
1.556511898742809e-02	1.667410e-09
1.557139258560660e-02	5.090306e-11
1.558035096979759e-02	-1.817436e-09
1.558464635206556e-02	-2.243389e-09
