tiempo_s,teoria_v
2.2101050525262624e-05,1.4938539734730687
2.2261130565282638e-05,1.5087952558221107
2.2421210605302645e-05,1.523692506027275
2.258129064532266e-05,1.5385437269071476
2.2741370685342665e-05,1.5533469356311576
2.2901450725362672e-05,1.5681001639528547
2.3061530765382686e-05,1.58280145844016
2.3221610805402693e-05,1.5974488807025824
2.3381690845422707e-05,1.6120405076153832
2.3541770885442713e-05,1.6265744315406507
2.3701850925462727e-05,1.6410487605452875
2.3861930965482734e-05,1.6554616186158662
2.4022011005502748e-05,1.6698111458703568
2.4182091045522755e-05,1.68409549876669
2.4342171085542768e-05,1.6983128503081504
2.4502251125562775e-05,1.7124613902455683
2.466233116558279e-05,1.7265393252763126
2.4822411205602796e-05,1.7405448792400455
2.4982491245622803e-05,1.7544762933112412
2.5142571285642816e-05,1.7683318261884444
2.5302651325662823e-05,1.7821097542802522
2.5462731365682837e-05,1.7958083718880125
2.5622811405702844e-05,1.8094259913852153
2.5782891445722857e-05,1.822960943393575
2.5942971485742864e-05,1.8364115769557752
2.6103051525762878e-05,1.849776259704883
2.6263131565782885e-05,1.8630533780304006
2.64232116058029e-05,1.8762413372409625
2.6583291645822905e-05,1.8893385617236507
2.6743371685842912e-05,1.9023434950999274
2.6903451725862926e-05,1.9152546003781774
2.7063531765882933e-05,1.9280703601028364
2.7223611805902946e-05,1.9407892765001216
2.7383691845922953e-05,1.9534098716203254
2.7543771885942967e-05,1.9659306874766953
2.7703851925962974e-05,1.9783502861808706
2.7863931965982988e-05,1.9906672500748805
2.8024012006002995e-05,2.0028801818596906
2.8184092046023008e-05,2.0149877047203058
2.8344172086043015e-05,2.026988462447401
2.8504252126063022e-05,2.038881119555504
2.8664332166083036e-05,2.050664361397703
2.8824412206103043e-05,2.0623368942768847
2.8984492246123056e-05,2.0738974455535026
2.9144572286143063e-05,2.0853447637498723
2.9304652326163077e-05,2.0966776186509843
2.9464732366183084e-05,2.1078948014018404
2.9624812406203097e-05,2.1189951246013177
2.9784892446223104e-05,2.129977422392541
2.9944972486243118e-05,2.1408405505497887
3.0105052526263125e-05,2.151583386561912
3.026513256628314e-05,2.1622048297122802
3.0425212606303145e-05,2.17270380115525
3.0585292646323156e-05,2.1830792439891633
3.074537268634316e-05,2.193330123325869
3.090545272636317e-05,2.2034554263567876
3.106553276638319e-05,2.2134541624154997
3.12256128064032e-05,2.223325363036883
3.1385692846423204e-05,2.2330680820127977
3.154577288644321e-05,2.2426813954443094
3.170585292646323e-05,2.2521644017904823
3.186593296648324e-05,2.2615162219137255
3.2026013006503245e-05,2.2707359991217113
3.218609304652325e-05,2.2798228992058682
3.234617308654326e-05,2.28877611047646
3.250625312656328e-05,2.2975948437942515
3.2666333166583286e-05,2.306278332598776
3.282641320660329e-05,2.3148258329332143
3.29864932466233e-05,2.3232366234658883
3.314657328664332e-05,2.3315100055083855
3.330665332666333e-05,2.3396453030303133
3.3466733366683334e-05,2.3476418626707183
3.362681340670334e-05,2.3554990537461498
3.378689344672336e-05,2.3632162682554054
3.394697348674337e-05,2.3707929208809513
3.4107053526763375e-05,2.37822844898705
3.426713356678338e-05,2.3855223126145924
3.442721360680339e-05,2.392673994472645
3.458729364682341e-05,2.3996829999267475
3.4747373686843416e-05,2.4065488569839486
3.490745372686342e-05,2.413271116274619
3.506753376688343e-05,2.419849351031033
3.522761380690345e-05,2.4262831570627528
3.538769384692346e-05,2.4325721527288238
3.5547773886943464e-05,2.438715978906797
3.570785392696347e-05,2.4447142989585964
3.586793396698349e-05,2.4505667986932482
3.60280140070035e-05,2.456273186326486
3.6188094047023505e-05,2.4618331924372607
3.634817408704351e-05,2.4672465699211563
3.650825412706352e-05,2.4725130939407474
3.666833416708354e-05,2.4776325618729045
3.6828414207103546e-05,2.482604793253073
3.698849424712355e-05,2.4874296297165444
3.714857428714356e-05,2.4921069349367393
3.730865432716358e-05,2.496636594560523
3.746873436718359e-05,2.501018516140574
3.7628814407203594e-05,2.5052526290648247
3.77888944472236e-05,2.509338884483004
3.794897448724361e-05,2.5132772552302862
3.810905452726363e-05,2.517067735748096
3.8269134567283636e-05,2.5207103420020593
3.842921460730364e-05,2.524205111397149
3.858929464732365e-05,2.527552102690035
3.874937468734367e-05,2.53075139589867
3.890945472736368e-05,2.533803092209122
3.9069534767383684e-05,2.536707313879698
3.922961480740369e-05,2.539464204142362
3.938969484742371e-05,2.5420739271014843
3.954977488744372e-05,2.5445366676299472
3.9709854927463725e-05,2.5468526312626256
3.986993496748373e-05,2.549022044087273
4.003001500750374e-05,2.551045152632838
4.019009504752376e-05,2.5529222237552394
4.0350175087543766e-05,2.554653544520616
4.051025512756377e-05,2.5562394220860947
4.067033516758378e-05,2.5576801835780905
4.08304152076038e-05,2.5589761759681684
4.099049524762381e-05,2.5601277659464965
4.1150575287643814e-05,2.561135339792922
4.1310655327663834e-05,2.5619993032456856
4.147073536768384e-05,2.5627200813678153
4.163081540770385e-05,2.5632981184112213
4.1790895447723855e-05,2.5637338776785237
4.195097548774386e-05,2.5640278413826345
4.211105552776388e-05,2.564180510504137
4.227113556778389e-05,2.564192404646476
4.2431215607803896e-05,2.564064061889
4.25912956478239e-05,2.563796038637876
4.2751375687843923e-05,2.563388909474919
4.291145572786393e-05,2.5628432670043497
4.307153576788394e-05,2.5621597216975256
4.3231615807903944e-05,2.5613389017356663
4.339169584792395e-05,2.560381452850609
4.355177588794397e-05,2.5592880381636203
4.371185592796398e-05,2.5580593380223022
4.3871935967983985e-05,2.556696049835613
4.403201600800399e-05,2.5551988879070446
4.419209604802401e-05,2.553568583265981
4.435217608804402e-05,2.5518058834972726
4.4512256128064026e-05,2.549911552569055
4.467233616808403e-05,2.54788637065885
4.4832416208104054e-05,2.5457311339779705
4.499249624812406e-05,2.543446654594274
4.515257628814407e-05,2.5410337602532858
4.5312656328164074e-05,2.5384932941977283
4.547273636818408e-05,2.535826114985494
4.56328164082041e-05,2.5330330963060836
4.579289644822411e-05,2.530115126795554
4.5952976488244115e-05,2.5270731098499946
4.611305652826412e-05,2.5239079634375816
4.627313656828414e-05,2.5206206199092294
4.643321660830415e-05,2.5172120258078765
4.6593296648324157e-05,2.5136831416764402
4.6753376688344163e-05,2.510034941864475
4.6913456728364184e-05,2.506268414333558
4.707353676838419e-05,2.5023845604614507
4.72336168084042e-05,2.4983843948450506
4.7393696848424205e-05,2.4942689451021867
4.755377688844421e-05,2.490039251672273
4.771385692846423e-05,2.4856963676158683
4.787393696848424e-05,2.4812413584131674
4.8034017008504246e-05,2.476675301761458
4.819409704852425e-05,2.4719992873715784
4.835417708854427e-05,2.467214416763411
4.851425712856428e-05,2.4623218030604437
4.867433716858429e-05,2.4573225707834228
4.8834417208604294e-05,2.4522178556431538
4.89944972486243e-05,2.4470088043324614
4.915457728864432e-05,2.441696574317348
4.931465732866433e-05,2.436282333627397
4.9474737368684335e-05,2.4307672606454327
4.963481740870434e-05,2.4251525438964863
4.979489744872436e-05,2.4194393818360993
4.995497748874437e-05,2.413628982637991
5.0115057528764376e-05,2.407722563981125
5.027513756878438e-05,2.4017213528362173
5.04352176088044e-05,2.395626585251705
5.059529764882441e-05,2.3894395061392224
5.075537768884442e-05,2.3831613690586018
5.0915457728864424e-05,2.3767934360024525
5.107553776888443e-05,2.3703369771803304
5.123561780890445e-05,2.3637932708025473
5.139569784892446e-05,2.3571636028636407
5.1555777888944465e-05,2.3504492669255432
5.171585792896447e-05,2.3436515639004876
5.187593796898449e-05,2.3367718018336694
5.20360180090045e-05,2.3298112956857104
5.2196098049024506e-05,2.3227713671149464
5.235617808904451e-05,2.3156533442595806
5.2516258129064534e-05,2.3084585615197275
5.267633816908454e-05,2.3011883593393834
5.283641820910455e-05,2.2938440839883523
5.2996498249124554e-05,2.286427087344162
5.315657828914456e-05,2.278938726674002
5.331665832916458e-05,2.2713803644167125
5.347673836918459e-05,2.2637533679648607
5.3636818409204595e-05,2.2560591094469244
5.37968984492246e-05,2.2482989655096333
5.395697848924462e-05,2.2404743171004773
5.411705852926463e-05,2.232586549250435
5.4277138569284637e-05,2.224637050856928
5.4437218609304643e-05,2.2166272144670565
5.459729864932465e-05,2.2085584360611326
5.475737868934467e-05,2.200432114836538
5.491745872936468e-05,2.192249652991953
5.5077538769384685e-05,2.1840124555119713
5.523761880940469e-05,2.175721929952131
5.539769884942471e-05,2.167379486224406
5.555777888944472e-05,2.1589865363831726
5.5717858929464726e-05,2.1505444944116787
5.587793896948473e-05,2.142054776009064
5.603801900950475e-05,2.13351879837794
5.619809904952476e-05,2.124937980012564
5.635817908954477e-05,2.1163137404876426
5.6518259129564774e-05,2.1076475002477872
5.667833916958478e-05,2.0989406803976447
5.68384192096048e-05,2.0901947024927456
5.699849924962481e-05,2.0814109883310845
5.7158579289644815e-05,2.072590959745459
5.731865932966482e-05,2.063736038396611
5.747873936968484e-05,2.0548476455671767
5.763881940970485e-05,2.0459272019564883
5.7798899449724856e-05,2.0369761274762404
5.795897948974486e-05,2.027995841047063
5.811905952976488e-05,2.01898776039601
5.827913956978489e-05,2.0099533018550044
5.84392196098049e-05,2.000893880160257
5.8599299649824904e-05,1.9918109082526845
5.875937968984491e-05,1.9827057970793536
5.891945972986493e-05,1.9735799553959832
5.907953976988494e-05,1.9644347895705143
5.9239619809904945e-05,1.9552717033877822
5.939969984992495e-05,1.9460920978553184
5.955977988994497e-05,1.9368973710102926
5.971985992996498e-05,1.927688917727636
5.9879939969984986e-05,1.9184681295293524
6.004002001000499e-05,1.909236394395052
6.0200100050025e-05,1.8999950965737251
6.036018009004502e-05,1.8907456163967837
6.052026013006503e-05,1.8814893300923843
6.0680340170085034e-05,1.8722276096010606
6.084042021010504e-05,1.8629618223926916
6.100050025012506e-05,1.8536933312848127
6.116058029014507e-05,1.8444234942623114
6.132066033016508e-05,1.8351536642985036
6.148074037018508e-05,1.8258851891776353
6.16408204102051e-05,1.8166194113188148
6.180090045022511e-05,1.807357667601404
6.196098049024512e-05,1.7981012891918766
6.212106053026512e-05,1.7888516013721782
6.228114057028513e-05,1.7796099233696008
6.244122061030515e-05,1.7703775681881813
6.260130065032516e-05,1.761155842441665
6.276138069034516e-05,1.7519460461880225
6.292146073036517e-05,1.7427494727655688
6.308154077038519e-05,1.7335674086306774
6.32416208104052e-05,1.7244011331971292
6.34017008504252e-05,1.7152519186770838
6.356178089044521e-05,1.7061210299237264
6.372186093046523e-05,1.6970097242755733
6.388194097048524e-05,1.6879192514024783
6.404202101050525e-05,1.6788508531533368
6.420210105052525e-05,1.6698057634055135
6.436218109054526e-05,1.6607852079160073
6.452226113056528e-05,1.651790404174367
6.468234117058529e-05,1.6428225612573766
6.48424212106053e-05,1.6338828796855103
6.50025012506253e-05,1.6249725512811963
6.516258129064532e-05,1.6160927590288765
6.532266133066533e-05,1.6072446769368973
6.548274137068534e-05,1.598429469901229
6.564282141070534e-05,1.5896482935710325
6.580290145072535e-05,1.5809022942160915
6.596298149074537e-05,1.5721926085961115
6.612306153076538e-05,1.563520363831906
6.628314157078538e-05,1.5548866772784724
6.644322161080539e-05,1.5462926563999853
6.660330165082541e-05,1.537739398646694
6.676338169084542e-05,1.52922799133376
6.692346173086542e-05,1.5207595115220254
6.708354177088543e-05,1.51233502590073
6.724362181090545e-05,1.5039555906721884
6.740370185092546e-05,1.495622251438438
6.756378189094547e-05,1.4873360430898506
6.772386193096547e-05,1.47909798969574
6.788394197098548e-05,1.4709091043969607
6.80440220110055e-05,1.4627703893005006
6.820410205102551e-05,1.4546828353760912
6.836418209104551e-05,1.4466474223548282
6.852426213106552e-05,1.4386651186298134
6.868434217108554e-05,1.4307368811588308
6.884442221110555e-05,1.4228636553690592
6.900450225112556e-05,1.415046375063819
6.916458229114556e-05,1.4072859623313734
6.932466233116558e-05,1.3995833274557832
6.948474237118559e-05,1.391939368829816
6.96448224112056e-05,1.3843549728699174
6.98049024512256e-05,1.3768310139332565
6.996498249124561e-05,1.3693683542368338
7.012506253126563e-05,1.3619678437786717
7.028514257128564e-05,1.3546303202610828
7.044522261130564e-05,1.3473566090160132
7.060530265132565e-05,1.3401475229324795
7.076538269134567e-05,1.3330038623860905
7.092546273136568e-05,1.325926415170656
7.108554277138569e-05,1.3189159564318882
7.124562281140569e-05,1.3119732486032003
7.14057028514257e-05,1.3050990413435928
7.156578289144572e-05,1.2982940714776405
7.172586293146573e-05,1.2915590629375773
7.188594297148573e-05,1.284894726707468
7.204602301150574e-05,1.2783017607694882
7.220610305152576e-05,1.2717808500522954
7.236618309154577e-05,1.265332666381494
7.252626313156577e-05,1.2589578684321998
7.268634317158578e-05,1.252657101683696
7.28464232116058e-05,1.2464309983761808
7.300650325162581e-05,1.2402801774696093
7.316658329164582e-05,1.234205244604621
7.332666333166582e-05,1.2282067920655533
7.348674337168583e-05,1.2222853987455418
7.364682341170585e-05,1.2164416301137
7.380690345172586e-05,1.2106760381843762
7.396698349174586e-05,1.204989161488483
7.412706353176587e-05,1.1993815250469029
7.428714357178589e-05,1.1938536403459514
7.44472236118059e-05,1.1884060053149135
7.46073036518259e-05,1.1830391043056252
7.476738369184591e-05,1.1777534080741154
7.492746373186593e-05,1.1725493737642931
7.508754377188594e-05,1.1674274448936783
7.524762381190595e-05,1.1623880513411613
7.540770385192595e-05,1.1574316093368031
7.556778389194596e-05,1.1525585214536498
7.572786393196598e-05,1.1477691766015683
7.588794397198599e-05,1.1430639500230955
7.6048024012006e-05,1.138443203291282
7.6208104052026e-05,1.1339072843095392
7.636818409204602e-05,1.1294565273134713
7.652826413206603e-05,1.1250912528746904
7.668834417208604e-05,1.1208117679065965
7.684842421210604e-05,1.1166183656721314
7.700850425212605e-05,1.112511325793478
7.716858429214607e-05,1.1084909142637125
7.732866433216608e-05,1.1045573834603917
7.748874437218608e-05,1.1007109721610653
7.764882441220609e-05,1.0969519055607087
7.780890445222611e-05,1.0932803952910644
7.796898449224612e-05,1.0896966394418788
7.812906453226612e-05,1.0862008225840285
7.828914457228613e-05,1.0827931157945232
7.844922461230615e-05,1.079473676683373
7.860930465232616e-05,1.0762426494223145
7.876938469234617e-05,1.0731001647753766
7.892946473236617e-05,1.0700463401312803
7.908954477238618e-05,1.0670812795376587
7.92496248124062e-05,1.0642050737370883
7.94097048524262e-05,1.0614178002049108
7.956978489244621e-05,1.0587195231888435
7.972986493246622e-05,1.0561102937503613
7.988994497248624e-05,1.0535901498078333
8.005002501250625e-05,1.0511591161814091
8.021010505252625e-05,1.048817204639636
8.037018509254626e-05,1.0465644139477934
8.053026513256628e-05,1.0444007299179343
8.069034517258629e-05,1.0423261254606206
8.08504252126063e-05,1.0403405606383298
8.10105052526263e-05,1.0384439827205294
8.117058529264631e-05,1.0366363262404015
8.133066533266633e-05,1.0349175130531953
8.149074537268634e-05,1.033287452396208
8.165082541270634e-05,1.0317460409503618
8.181090545272635e-05,1.0302931629033765
8.197098549274637e-05,1.0289286900145127
8.213106553276638e-05,1.0276524816808776
8.229114557278638e-05,1.0264643850052684
8.245122561280639e-05,1.025364234865549
8.26113056528264e-05,1.0243518539855339
8.277138569284642e-05,1.02342705300737
8.293146573286643e-05,1.0225896305653954
8.309154577288643e-05,1.0218393733614648
8.325162581290644e-05,1.021176056241714
8.341170585292646e-05,1.0205994422747613
8.357178589294647e-05,1.0201092828313176
8.373186593296647e-05,1.019705317665192
8.389194597298648e-05,1.019387274995677
8.40520260130065e-05,1.0191548715912946
8.421210605302651e-05,1.0190078128548854
8.437218609304652e-05,1.0189457929100265
8.453226613306652e-05,1.0189684946887527
8.469234617308653e-05,1.0190755900205755
8.485242621310655e-05,1.0192667397227693
8.501250625312656e-05,1.0195415936919154
8.517258629314656e-05,1.0198997909966825
8.533266633316657e-05,1.020340959971825
8.549274637318659e-05,1.0208647183133817
8.56528264132066e-05,1.021470673175057
8.58129064532266e-05,1.0221584212657655
8.597298649324661e-05,1.022927548948319
8.613306653326663e-05,1.0237776323392433
8.629314657328664e-05,1.0247082374096974
8.645322661330665e-05,1.0257189200874846
8.661330665332665e-05,1.0268092263601312
8.677338669334666e-05,1.027978692379015
8.693346673336668e-05,1.029226844564525
8.709354677338669e-05,1.0305531997122328
8.72536268134067e-05,1.031957265100056
8.74137068534267e-05,1.0334385385963956
8.757378689344672e-05,1.034996508769225
8.773386693346673e-05,1.0366306549961144
8.789394697348673e-05,1.0383404475751687
8.805402701350674e-05,1.040125347836862
8.821410705352675e-05,1.0419848082567431
8.837418709354677e-05,1.0439182725690024
8.853426713356678e-05,1.0459251758808672
8.869434717358678e-05,1.0480049447878184
8.885442721360679e-05,1.050156997489601
8.901450725362681e-05,1.0523807439070094
8.917458729364682e-05,1.0546755857994299
8.933466733366682e-05,1.0570409168831187
8.949474737368683e-05,1.0594761229501966
8.965482741370685e-05,1.0619805819883386
8.981490745372686e-05,1.0645536643011377
8.997498749374686e-05,1.0671947326291296
9.013506753376687e-05,1.0699031422714467
9.029514757378688e-05,1.0726782412080926
9.04552276138069e-05,1.0755193702228087
9.06153076538269e-05,1.0784258630265167
9.077538769384691e-05,1.081397046381318
9.093546773386692e-05,1.0844322402250255
9.109554777388694e-05,1.0875307577962108
9.125562781390695e-05,1.0906919057597473
9.141570785392695e-05,1.0939149843328257
9.157578789394696e-05,1.0971992874114256
9.173586793396698e-05,1.1005441026972196
9.189594797398699e-05,1.1039487118248923
9.2056028014007e-05,1.1074123904898536
9.2216108054027e-05,1.1109344085763249
9.237618809404701e-05,1.114514030285779
9.253626813406703e-05,1.1181505142657162
9.269634817408704e-05,1.1218431137387488
9.285642821410704e-05,1.1255910766319865
9.301650825412705e-05,1.129393645706689
9.317658829414707e-05,1.1332500586881777
9.333666833416708e-05,1.137159548395977
9.349674837418708e-05,1.1411213428741735
9.365682841420709e-05,1.1451346655219679
9.38169084542271e-05,1.1491987352244022
9.397698849424712e-05,1.1533127664832408
9.413706853426713e-05,1.1574759695479884
9.429714857428713e-05,1.1616875505470252
9.445722861430714e-05,1.165946711618833
9.461730865432716e-05,1.170252651043305
9.477738869434717e-05,1.1746045633731084
9.493746873436717e-05,1.1790016395650869
9.509754877438718e-05,1.1834430671116827
9.52576288144072e-05,1.1879280301723578
9.541770885442721e-05,1.1924557097049928
9.557778889444721e-05,1.1970252835972552
9.573786893446722e-05,1.201635926797902
9.589794897448723e-05,1.2062868114480094
9.605802901450725e-05,1.210977107012111
9.621810905452726e-05,1.2157059804092145
9.637818909454726e-05,1.2204725961436946
9.653826913456727e-05,1.2252761164360289
9.669834917458729e-05,1.2301157013533683
9.68584292146073e-05,1.2349905089399151
9.70185092546273e-05,1.239899695347103
9.717858929464731e-05,1.244842414963546
9.733866933466733e-05,1.2498178205447472
9.749874937468734e-05,1.2548250633425497
9.765882941470734e-05,1.2598632932343097
9.781890945472735e-05,1.264931658851769
9.797898949474736e-05,1.270029307709622
9.813906953476738e-05,1.2751553863337481
9.829914957478739e-05,1.2803090403890924
9.845922961480739e-05,1.285489414807191
9.86193096548274e-05,1.2906956539133045
9.877938969484742e-05,1.2959269015531572
9.893946973486743e-05,1.3011823012192576
9.909954977488743e-05,1.3064609961767895
9.925962981490744e-05,1.3117621295890467
9.941970985492745e-05,1.3170848446424108
9.957978989494747e-05,1.3224282846708382
9.973986993496747e-05,1.3277915932798496
9.989994997498748e-05,1.3331739144700119
0.00010006003001500749,1.3385743927598792
0.00010022011005502751,1.343992173308393
0.00010038019009504752,1.349426402036718
0.00010054027013506752,1.3548762257495015
0.00010070035017508753,1.3603407922555366
0.00010086043021510755,1.3658192504878206
0.00010102051025512756,1.3713107506229834
0.00010118059029514756,1.3768144442000858
0.00010134067033516757,1.3823294842387561
0.00010150075037518758,1.3878550253566637
0.0001016608304152076,1.3933902238863056
0.0001018209104552276,1.3989342379911003
0.00010198099049524761,1.4044862277807664
0.00010214107053526763,1.4100453554259795
0.00010230115057528763,1.415610785272285
0.00010246123061530765,1.421181683953265
0.00010262131065532767,1.4267572205029275
0.00010278139069534766,1.4323365664673287
0.00010294147073536768,1.437918896015393
0.00010310155077538767,1.4435033860489284
0.0001032616308154077,1.4490892163118272
0.00010342171085542771,1.4546755694984255
0.00010358179089544771,1.4602616313610288
0.00010374187093546773,1.4658465908165756
0.00010390195097548772,1.4714296400524272
0.00010406203101550774,1.4770099746312877
0.00010422211105552776,1.4825867935952193
0.00010438219109554776,1.4881592995687587
0.00010454227113556778,1.4937266988611209
0.0001047023511755878,1.4992882015674647
0.00010486243121560779,1.5048430216692272
0.00010502251125562781,1.5103903771335123
0.0001051825912956478,1.515929490011505
0.00010534267133566782,1.5214595865359286
0.00010550275137568785,1.5269798972175117
0.00010566283141570784,1.532489656940466
0.00010582291145572786,1.537988105056964
0.00010598299149574785,1.543474485480599
0.00010614307153576787,1.548948046778833
0.00010630315157578789,1.5544080422644007
0.00010646323161580789,1.5598537300856847
0.00010662331165582791,1.5652843733160375
0.0001067833916958479,1.570699240042038
0.00010694347173586792,1.5760976034506942
0.00010710355177588794,1.5814787419155556
0.00010726363181590793,1.5868419390817499
0.00010742371185592795,1.5921864839499293
0.00010758379189594798,1.597511670959106
0.00010774387193596797,1.6028168000683871
0.00010790395197598799,1.6081011768375966
0.00010806403201600798,1.6133641125067613
0.000108224112056028,1.6186049240744818
0.00010838419209604802,1.6238229343751494
0.00010854427213606802,1.6290174721550335
0.00010870435217608804,1.6341878721472096
0.00010886443221610803,1.6393334751453275
0.00010902451225612805,1.6444536280762232
0.00010918459229614807,1.6495476840713532
0.00010934467233616806,1.654615002537054
0.00010950475237618809,1.6596549492236286
0.0001096648324162081,1.6646668962932312
0.0001098249124562281,1.66965022238657
0.00010998499249624812,1.67460431268841
0.00011014507253626811,1.6795285589918694
0.00011030515257628813,1.6844223597615156
0.00011046523261630815,1.6892851201952377
0.00011062531265632815,1.6941162522849178
0.00011078539269634817,1.6989151748758715
0.00011094547273636816,1.703681313725064
0.00011110555277638818,1.7084141015581051
0.0001112656328164082,1.7131129781250025
0.0001114257128564282,1.7177773902546893
0.00011158579289644822,1.7224067919083106
0.00011174587293646824,1.7270006442312626
0.00011190595297648823,1.7315584156039954
0.00011206603301650825,1.736079581691568
0.00011222611305652824,1.740563625491945
0.00011238619309654826,1.7450100373830593
0.00011254627313656828,1.749418315168602
0.00011270635317658828,1.7537879641225704
0.0001128664332166083,1.758118497032556
0.00011302651325662829,1.7624094342417687
0.00011318659329664831,1.7666603036898083
0.00011334667333666833,1.7708706409521713
0.00011350675337668833,1.775039989278497
0.00011366683341670835,1.779167899629552
0.00011382691345672837,1.7832539307129487
0.00011398699349674836,1.7872976490176038
0.00011414707353676838,1.7912986288469324
0.00011430715357678837,1.7952564523507761
0.0001144672336168084,1.799170709556074
0.00011462731365682841,1.803040998396262
0.00011478739369684841,1.8068669247394162
0.00011494747373686843,1.8106481024151364
0.00011510755377688842,1.8143841532401572
0.00011526763381690844,1.8180747070427186
0.00011542771385692846,1.8217194016856584
0.00011558779389694846,1.825317883088262
0.00011574787393696848,1.828869805246851
0.0001159079539769885,1.8323748302541192
0.00011606803401700849,1.8358326283172157
0.00011622811405702851,1.839242877774586
0.0001163881940970485,1.8426052651115543
0.00011654827413706852,1.8459194849746745
0.00011670835417708854,1.8491852401848283
0.00011686843421710854,1.8524022417490904
0.00011702851425712856,1.8555702088713608
0.00011718859429714855,1.8586888689617558
0.00011734867433716857,1.861757957644778
0.00011750875437718859,1.864777218766256
0.00011766883441720859,1.8677464043990628
0.0001178289144572286,1.8706652748476205
0.0001179889944972486,1.8735335986511805
0.00011814907453726862,1.8763511525859085
0.00011830915457728864,1.879117721665749
0.00011846923461730863,1.8818330991421
0.00011862931465732865,1.884497086502285
0.00011878939469734867,1.887109493466835
0.00011894947473736867,1.8896701379855843
0.00011910955477738869,1.8921788462325857
0.00011926963481740868,1.8946354525998457
0.0001194297148574287,1.8970397996898947
0.00011958979489744872,1.8993917383071859
0.00011974987493746872,1.9016911274483363
0.00011990995497748874,1.9039378342912199
0.00012007003501750873,1.9061317341829027
0.00012023011505752875,1.9082727106264457
0.00012039019509754877,1.9103606552665664
0.00012055027513756876,1.9123954678741748
0.00012071035517758878,1.9143770563297868
0.0001208704352176088,1.9163053366058191
0.0001210305152576288,1.9181802327477806
0.00012119059529764882,1.920001676854358
0.00012135067533766881,1.9217696090564078
0.00012151075537768883,1.923483977494863
0.00012167083541770885,1.9251447382975555
0.00012183091545772885,1.9267518555549712
0.00012199099549774887,1.9283053012949376
0.00012215107553776886,1.9298050554562538
0.00012231115557778888,1.9312511058612736
0.0001224712356178089,1.932643448187445
0.0001226313156578289,1.9339820859378178
0.00012279139569784891,1.9352670304105288
0.00012295147573786894,1.9364983006672656
0.00012311155577788893,1.937675923500727
0.00012327163581790895,1.9387999334010824
0.00012343171585792894,1.9398703725214401
0.00012359179589794896,1.9408872906423351
0.00012375187593796898,1.941850745135242
0.00012391195597798898,1.942760800925127
0.000124072036018009,1.9436175304520433
0.000124232116058029,1.9444210136317812
0.000124392196098049,1.945171337815583
0.00012455227613806903,1.9458685977489294
0.00012471235617808902,1.9465128955294118
0.00012487243621810904,1.9471043405636945
0.00012503251625812907,1.9476430495235808
0.00012519259629814906,1.9481291463011905
0.00012535267633816908,1.948562761963259
0.00012551275637818907,1.9489440347045695
0.0001256728364182091,1.9492731098005276
0.0001258329164582291,1.9495501395588868
0.0001259929964982491,1.9497752832706374
0.00012615307653826913,1.9499487071600692
0.00012631315657828912,1.9500705843340154
0.00012647323661830914,1.9501410947302933
0.00012663331665832916,1.9501604250653473
0.00012679339669834915,1.9501287687811075
0.00012695347673836918,1.9500463259910752
0.0001271135567783892,1.949913303425644
0.0001272736368184092,1.9497299143766686
0.0001274337168584292,1.9494963786412933
0.0001275937968984492,1.949212922465048
0.00012775387693846922,1.948879778484227
0.00012791395697848924,1.9484971856675584
0.00012807403701850924,1.9480653892571749
0.00012823411705852926,1.9475846407089035
0.00012839419709854925,1.9470551976318753
0.00012855427713856927,1.9464773237274753
0.0001287143571785893,1.9458512887276398
0.00012887443721860929,1.9451773683325142
0.0001290345172586293,1.9444558441474804
0.0001291945972986493,1.9436870036195684
0.00012935467733866932,1.9428711399732626
0.00012951475737868934,1.9420085521457133
0.00012967483741870933,1.9410995447213666
0.00012983491745872935,1.9401444278660236
0.00012999499749874937,1.9391435172603408
0.00013015507753876937,1.9380971340327848
0.0001303151575787894,1.9370056046920496
0.00013047523761880938,1.935869261058954
0.0001306353176588294,1.9346884401978244
0.00013079539769884942,1.9334634843473808
0.00013095547773886942,1.9321947408511353
0.00013111555777888944,1.9308825620873125
0.00013127563781890943,1.9295273053983113
0.00013143571785892945,1.9281293330197102
0.00013159579789894947,1.9266890120088385
0.00013175587793896946,1.925206714172916
0.00013191595797898948,1.9236828159967791
0.0001320760380190095,1.9221176985702064
0.0001322361180590295,1.9205117475148499
0.00013239619809904952,1.9188653529107875
0.0001325562781390695,1.9171789092227134
0.00013271635817908953,1.9154528152257675
0.00013287643821910955,1.9136874739310277
0.00013303651825912955,1.9118832925106715
0.00013319659829914957,1.9100406822228138
0.00013335667833916956,1.9081600583360476
0.00013351675837918958,1.9062418400536845
0.0001336768384192096,1.9042864504377157
0.0001338369184592296,1.9022943163325046
0.00013399699849924961,1.900265868288218
0.00013415707853926963,1.8982015404840205
0.00013431715857928963,1.8961017706510241
0.00013447723861930965,1.8939669999950273
0.00013463731865932964,1.8917976731190391
0.00013479739869934966,1.8895942379456079
0.00013495747873936968,1.8873571456389677
0.00013511755877938968,1.8850868505270069
0.0001352776388194097,1.88278381002308
0.0001354377188594297,1.8804484845476699
0.0001355977988994497,1.8780813374499121
0.00013575787893946973,1.8756828349289947
0.00013591795897948972,1.8732534459554473
0.00013607803901950974,1.8707936421923237
0.00013623811905952976,1.8683038979163011
