x-axis,1,2
second,Volt,Volt
-101.4000E-06,+1.2175161391E+00,+1.1026561260E+00
-101.3000E-06,+1.1371141300E+00,+1.1715721339E+00
-101.2000E-06,+1.1945441365E+00,+1.2060301378E+00
-101.1000E-06,+1.2060301378E+00,+1.1256281286E+00
-101.0000E-06,+1.2060301378E+00,+1.2519741431E+00
-100.9000E-06,+1.2979181483E+00,+1.2864321470E+00
-100.8000E-06,+1.2519741431E+00,+1.3668341562E+00
-100.7000E-06,+1.3094041497E+00,+1.2634601444E+00
-100.6000E-06,+1.2864321470E+00,+1.3898061588E+00
-100.5000E-06,+1.4472361654E+00,+1.3553481549E+00
-100.4000E-06,+1.3668341562E+00,+1.3668341562E+00
-100.3000E-06,+1.3323761523E+00,+1.4931801707E+00
-100.2000E-06,+1.4357501641E+00,+1.3783201575E+00
-100.1000E-06,+1.5276381746E+00,+1.4472361654E+00
-100.0000E-06,+1.4931801707E+00,+1.5850681811E+00
-99.9000E-06,+1.5965541825E+00,+1.4472361654E+00
-99.8000E-06,+1.5161521733E+00,+1.4816941694E+00
-99.7000E-06,+1.6080401838E+00,+1.5276381746E+00
-99.6000E-06,+1.6539841890E+00,+1.5735821799E+00
-99.5000E-06,+1.4816941694E+00,+1.6080401838E+00
-99.4000E-06,+1.5735821798E+00,+1.6310121864E+00
-99.3000E-06,+1.6310121864E+00,+1.6424981877E+00
-99.2000E-06,+1.6884421930E+00,+1.6884421930E+00
-99.1000E-06,+1.7803302035E+00,+1.6999281943E+00
-99.0000E-06,+1.7688442022E+00,+1.6884421930E+00
-98.9000E-06,+1.7688442022E+00,+1.8033022061E+00
-98.8000E-06,+1.6999281943E+00,+1.8951902166E+00
-98.7000E-06,+1.7918162048E+00,+1.7229001969E+00
-98.6000E-06,+1.6999281943E+00,+1.9066762179E+00
-98.5000E-06,+1.9296482205E+00,+1.9181622192E+00
-98.4000E-06,+1.7573582009E+00,+1.8837042153E+00
-98.3000E-06,+1.9296482205E+00,+2.0100502297E+00
-98.2000E-06,+1.8837042153E+00,+1.9296482205E+00
-98.1000E-06,+1.8607322127E+00,+1.9296482205E+00
-98.0000E-06,+1.8837042153E+00,+1.9641062245E+00
-97.9000E-06,+1.9870782271E+00,+2.0904522389E+00
-97.8000E-06,+1.9641062244E+00,+1.9411342218E+00
-97.7000E-06,+2.0904522389E+00,+1.9641062245E+00
-97.6000E-06,+2.0904522389E+00,+2.0904522389E+00
-97.5000E-06,+2.0445082337E+00,+2.0559942350E+00
-97.4000E-06,+2.0215362311E+00,+2.0330222324E+00
-97.3000E-06,+2.0904522389E+00,+2.1938262507E+00
-97.2000E-06,+2.0559942350E+00,+1.9526202232E+00
-97.1000E-06,+2.1708542481E+00,+2.1708542481E+00
-97.0000E-06,+2.2397702560E+00,+2.1363962442E+00
-96.9000E-06,+2.0904522389E+00,+2.1708542481E+00
-96.8000E-06,+2.0904522389E+00,+2.2857142612E+00
-96.7000E-06,+2.1019382402E+00,+2.3086862638E+00
-96.6000E-06,+2.2167982533E+00,+2.1363962441E+00
-96.5000E-06,+2.2512562573E+00,+2.3086862638E+00
-96.4000E-06,+2.2512562573E+00,+2.3316582665E+00
-96.3000E-06,+2.2053122521E+00,+2.3316582665E+00
-96.2000E-06,+2.1708542481E+00,+2.2512562573E+00
-96.1000E-06,+2.2627422586E+00,+2.2857142612E+00
-96.0000E-06,+2.3086862638E+00,+2.3201722652E+00
-95.9000E-06,+2.1708542481E+00,+2.3316582665E+00
-95.8000E-06,+2.1938262507E+00,+2.3890882730E+00
-95.7000E-06,+2.1708542481E+00,+2.3661162704E+00
-95.6000E-06,+2.3201722652E+00,+2.4924622849E+00
-95.5000E-06,+2.4924622848E+00,+2.2512562573E+00
-95.4000E-06,+2.4120602757E+00,+2.3661162704E+00
-95.3000E-06,+2.3316582665E+00,+2.2742282599E+00
-95.2000E-06,+2.3316582665E+00,+2.3890882731E+00
-95.1000E-06,+2.3546302691E+00,+2.3316582665E+00
-95.0000E-06,+2.2627422586E+00,+2.5384062902E+00
-94.9000E-06,+2.4120602757E+00,+2.4809762836E+00
-94.8000E-06,+2.3316582665E+00,+2.4924622848E+00
-94.7000E-06,+2.3546302691E+00,+2.5728642941E+00
-94.6000E-06,+2.3431442678E+00,+2.5039482862E+00
-94.5000E-06,+2.4120602757E+00,+2.4924622849E+00
-94.4000E-06,+2.3086862638E+00,+2.4120602757E+00
-94.3000E-06,+2.4809762836E+00,+2.4809762836E+00
-94.2000E-06,+2.4465182796E+00,+2.4924622849E+00
