x-axis,1
second,Volt
-150.2500E-06,+1.5376884257E+00
-150.0000E-06,+1.5376884258E+00
-149.7500E-06,+1.6281406861E+00
-149.5000E-06,+1.5879396815E+00
-149.2500E-06,+1.6783919418E+00
-149.0000E-06,+1.6080401838E+00
-148.7500E-06,+1.5979899326E+00
-148.5000E-06,+1.4773869188E+00
-148.2500E-06,+1.5376884257E+00
-148.0000E-06,+1.4572864166E+00
-147.7500E-06,+1.5778894303E+00
-147.5000E-06,+1.5778894303E+00
-147.2500E-06,+1.5477386769E+00
-147.0000E-06,+1.5276381746E+00
-146.7500E-06,+1.5577889281E+00
-146.5000E-06,+1.5577889280E+00
-146.2500E-06,+1.6080401838E+00
-146.0000E-06,+1.6984924441E+00
-145.7500E-06,+1.6080401838E+00
-145.5000E-06,+1.5477386769E+00
-145.2500E-06,+1.6080401838E+00
-145.0000E-06,+1.5376884258E+00
-144.7500E-06,+1.6783919418E+00
-144.5000E-06,+1.6080401838E+00
-144.2500E-06,+1.5979899326E+00
-144.0000E-06,+1.6683416907E+00
-143.7500E-06,+1.5778894303E+00
-143.5000E-06,+1.4773869188E+00
-143.2500E-06,+1.5376884257E+00
-143.0000E-06,+1.6080401838E+00
-142.7500E-06,+1.5778894303E+00
-142.5000E-06,+1.4974874212E+00
-142.2500E-06,+1.5979899326E+00
-142.0000E-06,+1.5979899326E+00
-141.7500E-06,+1.5778894303E+00
-141.5000E-06,+1.5577889280E+00
-141.2500E-06,+1.5376884257E+00
-141.0000E-06,+1.5979899326E+00
-140.7500E-06,+1.6080401838E+00
-140.5000E-06,+1.6080401838E+00
-140.2500E-06,+1.5979899326E+00
-140.0000E-06,+1.5979899326E+00
-139.7500E-06,+1.6281406861E+00
-139.5000E-06,+1.5778894303E+00
-139.2500E-06,+1.5376884257E+00
-139.0000E-06,+1.6180904349E+00
-138.7500E-06,+1.6080401838E+00
-138.5000E-06,+1.5879396815E+00
-138.2500E-06,+1.5477386769E+00
-138.0000E-06,+1.6683416906E+00
-137.7500E-06,+1.5879396815E+00
-137.5000E-06,+1.5879396815E+00
-137.2500E-06,+1.6180904349E+00
-137.0000E-06,+1.5276381746E+00
-136.7500E-06,+1.5577889281E+00
-136.5000E-06,+1.5276381746E+00
-136.2500E-06,+1.5276381746E+00
-136.0000E-06,+1.5477386769E+00
-135.7500E-06,+1.6281406861E+00
-135.5000E-06,+1.6080401838E+00
-135.2500E-06,+1.6080401838E+00
-135.0000E-06,+1.5175879234E+00
-134.7500E-06,+1.6080401838E+00
-134.5000E-06,+1.6281406861E+00
-134.2500E-06,+1.5979899326E+00
-134.0000E-06,+1.4773869189E+00
-133.7500E-06,+1.5778894303E+00
-133.5000E-06,+1.5276381746E+00
-133.2500E-06,+1.5979899326E+00
-133.0000E-06,+1.5879396815E+00
-132.7500E-06,+1.5577889281E+00
-132.5000E-06,+1.6080401838E+00
-132.2500E-06,+1.6783919418E+00
-132.0000E-06,+1.6783919418E+00
-131.7500E-06,+1.6884421930E+00
-131.5000E-06,+1.6281406861E+00
-131.2500E-06,+1.6683416907E+00
-131.0000E-06,+1.5979899326E+00
-130.7500E-06,+1.6080401838E+00
-130.5000E-06,+1.5276381746E+00
-130.2500E-06,+1.7487436999E+00
-130.0000E-06,+1.6080401838E+00
-129.7500E-06,+1.5276381746E+00
-129.5000E-06,+1.5979899327E+00
-129.2500E-06,+1.5376884257E+00
-129.0000E-06,+1.6884421930E+00
-128.7500E-06,+1.5276381746E+00
-128.5000E-06,+1.4974874212E+00
-128.2500E-06,+1.6683416907E+00
-128.0000E-06,+1.5276381746E+00
-127.7500E-06,+1.5477386769E+00
-127.5000E-06,+1.5477386769E+00
-127.2500E-06,+1.5376884257E+00
-127.0000E-06,+1.5175879234E+00
-126.7500E-06,+1.6080401838E+00
-126.5000E-06,+1.5778894304E+00
-126.2500E-06,+1.5979899326E+00
-126.0000E-06,+1.5276381746E+00
-125.7500E-06,+1.5577889281E+00
-125.5000E-06,+1.5778894304E+00
-125.2500E-06,+1.4472361654E+00
-125.0000E-06,+1.4572864166E+00
-124.7500E-06,+1.5778894303E+00
-124.5000E-06,+1.5778894304E+00
-124.2500E-06,+1.5477386769E+00
-124.0000E-06,+1.6080401838E+00
-123.7500E-06,+1.6080401838E+00
-123.5000E-06,+1.6080401838E+00
-123.2500E-06,+1.5376884257E+00
-123.0000E-06,+1.5376884258E+00
-122.7500E-06,+1.6281406860E+00
-122.5000E-06,+1.6080401838E+00
-122.2500E-06,+1.5979899327E+00
-122.0000E-06,+1.6080401838E+00
-121.7500E-06,+1.5778894303E+00
-121.5000E-06,+1.6080401838E+00
-121.2500E-06,+1.5276381746E+00
-121.0000E-06,+1.5376884258E+00
-120.7500E-06,+1.4673366677E+00
-120.5000E-06,+1.5075376723E+00
-120.2500E-06,+1.5376884257E+00
-120.0000E-06,+1.5276381746E+00
-119.7500E-06,+1.6381909372E+00
-119.5000E-06,+1.5879396815E+00
-119.2500E-06,+1.5276381746E+00
-119.0000E-06,+1.6080401838E+00
-118.7500E-06,+1.5778894303E+00
-118.5000E-06,+1.6381909372E+00
-118.2500E-06,+1.6080401838E+00
-118.0000E-06,+1.5979899326E+00
-117.7500E-06,+1.5276381746E+00
-117.5000E-06,+1.4974874212E+00
-117.2500E-06,+1.5979899327E+00
-117.0000E-06,+1.6080401838E+00
-116.7500E-06,+1.5577889281E+00
-116.5000E-06,+1.6080401838E+00
-116.2500E-06,+1.6080401838E+00
-116.0000E-06,+1.5477386769E+00
-115.7500E-06,+1.6482411883E+00
-115.5000E-06,+1.5376884257E+00
-115.2500E-06,+1.4773869188E+00
-115.0000E-06,+1.5276381746E+00
-114.7500E-06,+1.5879396815E+00
-114.5000E-06,+1.5778894304E+00
-114.2500E-06,+1.6080401838E+00
-114.0000E-06,+1.5376884258E+00
-113.7500E-06,+1.6582914395E+00
-113.5000E-06,+1.4472361654E+00
-113.2500E-06,+1.6683416907E+00
-113.0000E-06,+1.5376884258E+00
-112.7500E-06,+1.4974874211E+00
-112.5000E-06,+1.5075376723E+00
-112.2500E-06,+1.6080401838E+00
-112.0000E-06,+1.5879396814E+00
-111.7500E-06,+1.5778894303E+00
-111.5000E-06,+1.5577889280E+00
-111.2500E-06,+1.5477386769E+00
-111.0000E-06,+1.6683416906E+00
-110.7500E-06,+1.4472361654E+00
-110.5000E-06,+1.6582914395E+00
-110.2500E-06,+1.8190954580E+00
-110.0000E-06,+1.5276381746E+00
-109.7500E-06,+1.6884421930E+00
-109.5000E-06,+1.5879396814E+00
-109.2500E-06,+1.5879396815E+00
-109.0000E-06,+1.5979899326E+00
-108.7500E-06,+1.6582914395E+00
-108.5000E-06,+1.5276381746E+00
-108.2500E-06,+1.6180904349E+00
-108.0000E-06,+1.6080401838E+00
-107.7500E-06,+1.6884421930E+00
-107.5000E-06,+1.5577889280E+00
-107.2500E-06,+1.6582914396E+00
-107.0000E-06,+1.5276381746E+00
-106.7500E-06,+1.6080401838E+00
-106.5000E-06,+1.5276381746E+00
-106.2500E-06,+1.6783919418E+00
-106.0000E-06,+1.5376884258E+00
-105.7500E-06,+1.6080401838E+00
-105.5000E-06,+1.6080401838E+00
-105.2500E-06,+1.6080401838E+00
-105.0000E-06,+1.6080401838E+00
-104.7500E-06,+1.5276381746E+00
-104.5000E-06,+1.4773869188E+00
-104.2500E-06,+1.6783919418E+00
-104.0000E-06,+1.5477386769E+00
-103.7500E-06,+1.5276381746E+00
-103.5000E-06,+1.5477386769E+00
-103.2500E-06,+1.5979899327E+00
-103.0000E-06,+1.5276381746E+00
